treat,pctVV,elected,male,occBlue.collar,occEducation,occGovernment,occMedia,occNone,occOther,occPolitician,occWhite.collar,lat,long,ran.prior,incumbent,log.valid.votes,party.prior.pctVV,prior.pctVV,elec.year,match.partyPCB,match.partyPC.do.B,match.partyPDT,match.partyPFL,match.partyPL,match.partyPMDB,match.partyPMN,match.partyPP,match.partyPPS,match.partyPSB,match.partyPSC,match.partyPSDB,match.partyPSDC,match.partyPSL,match.partyPT,match.partyPTB,match.partyPV,uf.rs,uf.sp,yob,eduMore.than.Primary..Less.than.Superior,eduSome.Superior.or.More,log.total.assets,pt_pres_1998,psdb_2000,hdi_2000,income_2000,log.num.apps
0,2.3977433004231314,0,1,0,1,0,0,0,0,0,0,-25.879166666666666,-52.906388888888884,0,0,8.643297068211963,6.493259920258211,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1943,0,1,0,0.32463884430176565,0,0.7739999890327454,218.83599853515625,0.6931471805599453
0,2.66,0,1,0,0,0,0,0,0,0,1,-27.267777777777777,-49.709722222222226,1,0,9.184201714366488,9.368494101318529,5.20471894517696,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1977,0,1,0,0.21880293619424054,0,0.8109999895095825,267.31500244140625,0
0,2.78,1,1,0,0,0,0,0,0,0,1,-28.935277777777777,-49.48527777777778,1,0,11.561315549118321,9.11643983581767,1.37950189797241,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1968,1,0,9.195825539617934,0.32620985979194933,0.3504644476390578,0.8140000104904175,290.08099365234375,0.6931471805599453
0,1.37950189797241,0,1,0,0,0,0,0,1,0,0,-28.935277777777777,-49.48527777777778,0,0,10.386006290086584,12.343328024375044,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1968,1,0,0,0.32620985979194933,0.3504644476390578,0.8140000104904175,290.08099365234375,0.6931471805599453
0,4.7,1,1,0,0,0,0,1,0,0,0,-29.157777777777778,-49.58527777777778,0,0,9.594854193331415,34.63330880549424,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,0,0,11.23850177707664,0.2913988368533823,0,0.7860000133514404,223.8300018310547,0.6931471805599453
0,5.52,1,1,0,0,1,0,0,0,0,0,-26.27472222222222,-50.46527777777778,1,1,9.397732385583243,27.48712388181079,4.228788289509352,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1966,1,0,11.156264806643742,0.4062233589087809,0,0.7590000033378601,172.6909942626953,0.6931471805599453
0,0.53,0,1,0,0,1,0,0,0,0,0,-26.883333333333333,-49.075,0,0,13.122715315466863,4.562183270924191,0,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,0,1,11.657034466915164,0.10199833472106577,0.48732876712328765,0.7160000205039978,160.60699462890625,1.9459101490553132
1,2.82,0,1,1,0,0,0,0,0,0,0,-28.27361111111111,-49.16222222222222,1,1,10.274464730185619,32.430374928630336,6.071179344033497,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1958,1,0,0,0.10011918951132301,0,0.7990000247955322,237.04200744628906,0
0,4.114308877178759,1,1,0,0,0,0,0,1,0,0,-27.900555555555552,-50.75944444444445,0,0,8.503905297089302,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,1,0,0,0.1244189649829563,0,0.6940000057220459,154.3939971923828,0.6931471805599453
0,0.91,0,1,0,0,0,0,0,0,1,0,-27.900555555555552,-50.75944444444445,1,1,9.586102000710904,4.114308877178759,4.114308877178759,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,0,1,11.51293546492023,0.1244189649829563,0,0.6940000057220459,154.3939971923828,0.6931471805599453
0,1.96,0,1,1,0,0,0,0,0,0,0,-27.494722222222222,-51.12916666666667,0,0,10.891205523751276,6.041222459132907,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1961,0,0,11.002116507732017,0.2030032313248432,0.2964348278964064,0.7940000295639038,251.45199584960937,0
0,0.6574271499644634,0,1,0,0,0,0,0,0,0,1,-27.393333333333334,-51.219166666666666,1,0,9.734121706902389,5.267090026148674,1.095753953430457,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963,0,1,0,0.2030032313248432,0.2964348278964064,0.7940000295639038,251.45199584960937,0
1,0.65,0,1,0,1,0,0,0,0,0,0,-27.093333333333334,-52.665,0,0,12.532591944151962,22.30808924710045,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963,0,1,9.305741456739435,0.5016125316747293,0,0.8230000138282776,288.5450134277344,1.3862943611198906
0,0.4,0,1,0,0,0,0,0,0,0,1,-28.68722222222222,-49.350833333333334,1,0,12.666575030568236,26.472215392180967,0.6372428489468076,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,1,10.12667110305036,0.3366093366093366,0,0.8240000009536743,278.8680114746094,0.6931471805599453
0,0.59,0,1,0,0,0,0,0,0,0,1,-28.677500000000002,-49.36972222222222,1,0,12.666575030568236,17.779280386853536,0.8185804442258832,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1971,1,0,11.034905792929415,0.3366093366093366,0,0.8240000009536743,278.8680114746094,3.1354942159291497
0,0.28,0,1,0,0,0,0,0,0,0,1,-28.68277777777778,-49.37416666666667,0,0,12.666575030568236,8.956233095647898,0,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1951,0,1,12.644330802262578,0.3366093366093366,0,0.8240000009536743,278.8680114746094,3.1354942159291497
0,0.6372428489468076,0,1,0,0,0,0,0,1,0,0,-28.68722222222222,-49.350833333333334,1,0,11.48871473625517,27.220409851130306,0.8511762543650065,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,1,0,0.3366093366093366,0,0.8240000009536743,278.8680114746094,0.6931471805599453
0,4.5,1,1,0,0,0,0,0,0,0,0,-26.714444444444442,-49.484722222222224,0,0,8.83811659764782,31.333005410723068,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,1,0,11.925113059779218,0.33078101071975496,0,0.6940000057220459,107.87100219726562,0.6931471805599453
0,0.6135986733001658,0,1,0,0,0,0,0,1,0,0,-22.85388888888889,-52.260555555555555,0,0,8.704502289721232,37.13563933151963,0,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,0,0,0.40973111395646605,0,0.7239999771118164,175.46400451660156,0.6931471805599453
0,2.187241093620547,0,1,1,0,0,0,0,0,0,0,-28.74527777777778,-49.47416666666667,1,0,9.398478314091577,3.4097476401464073,0.780196493931805,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1962,1,0,0,0.34766907419566645,0,0.7789999842643738,249.47500610351562,0.6931471805599453
0,2.0463960231980116,0,1,0,0,0,0,0,1,0,0,-28.748055555555556,-49.471111111111114,0,0,9.398478314091577,20.52591022924292,0,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0.34766907419566645,0,0.7789999842643738,249.47500610351562,0.6931471805599453
0,3.36,0,1,1,0,0,0,0,0,0,0,-28.74527777777778,-49.47416666666667,1,0,10.627939582924485,9.486329743164871,2.187241093620547,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1962,1,0,11.264476926102367,0.34766907419566645,0,0.7789999842643738,249.47500610351562,0.6931471805599453
1,1.050611172845742,0,1,0,0,0,0,0,0,0,1,-28.030833333333334,-48.625,0,0,9.200189020919808,3.5219045281629646,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1959,0,1,0,0.11333902161547213,0,0.7870000004768372,238.77699279785156,0
1,3.55,0,1,0,1,0,0,0,0,0,0,-26.61722222222222,-53.56916666666667,1,0,9.967307065249082,47.98617373008717,4.207995190862639,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1969,0,1,11.200964361058276,0.26590398095490014,0,0.8220000267028809,295.33599853515625,0
0,7.679791734461439,1,0,0,0,0,0,1,0,0,0,-26.38277777777778,-53.530277777777776,0,0,8.030409562130485,31.34785568413887,0,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1942,0,1,0,0.4283629997081996,0,0.7369999885559082,145.5290069580078,0.6931471805599453
0,2.4080702896192645,0,1,0,0,0,0,0,0,0,0,-26.385277777777777,-53.52777777777778,0,0,8.030409562130485,19.060585432266848,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1979,1,0,0,0.4283629997081996,0,0.7369999885559082,145.5290069580078,0.6931471805599453
0,0.57869208897809,0,1,1,0,0,0,0,0,0,0,-28.714444444444442,-49.29694444444444,1,0,10.305446521315005,3.0278484918614517,0.6171410938825889,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1957,1,0,0,0.21026927138331572,0,0.7950000166893005,251.7100067138672,0
0,1.754855994641661,0,1,0,0,0,0,1,0,0,0,-26.903055555555554,-48.82527777777778,0,0,8.91798070997329,49.9203706384827,0,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1934,0,0,0,0.22816832887375335,0,0.7419999837875366,187.73599243164062,0
1,6.23,1,1,0,0,0,1,0,0,0,0,-27.49138888888889,-49.42194444444444,0,0,9.333442569110167,31.318082788671024,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,1,10.463131911491967,0.18976200813040217,0,0.824999988079071,341.9150085449219,0
0,1.37,0,1,0,0,0,0,0,0,0,1,-26.988333333333333,-53.53527777777778,0,0,9.69793830962287,24.250955157852403,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1977,1,0,11.251573687764477,0.4173205463528044,0,0.7160000205039978,146.17999267578125,0.6931471805599453
0,0.6499368116988626,0,1,0,0,0,0,0,0,0,0,-26.241944444444446,-50.79694444444444,0,0,8.619569258033104,27.531956735496557,0,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,0,0,0.3603902844093834,0,0.8050000071525574,323.1260070800781,0.6931471805599453
0,1.7858605718030638,0,1,0,0,0,0,0,0,0,1,-26.90111111111111,-48.68805555555555,0,0,11.355674985725113,0,0,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1981,0,1,0,0.1722589599150951,0,0.8349999785423279,486.6619873046875,1.0986122886681098
0,6.64,1,1,0,0,0,0,0,0,0,1,-26.066944444444445,-48.61222222222222,1,0,10.040768158070161,18.759455370650528,2.118003025718608,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1,0,0,0.1491106170094497,0,0.824999988079071,281.7969970703125,0
0,2.118003025718608,0,1,0,0,0,0,0,1,0,0,-26.066944444444445,-48.61222222222222,0,0,8.796338932845732,0,0,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1964,1,0,0,0.1491106170094497,0,0.824999988079071,281.7969970703125,0
0,2.63,0,1,0,0,0,0,0,0,0,1,-27.415,-49.60305555555556,1,1,10.504327539810888,52.8698645513732,6.323430367432463,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1964,1,0,10.043292972227004,0.29035194174757284,0,0.7940000295639038,245.677001953125,1.0986122886681098
1,4.554865424430641,0,1,0,0,0,0,0,0,0,0,-27.175833333333333,-51.73361111111111,0,0,7.971776122880628,8.447871270533021,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,1,0,0,0.2160376301937507,0,0.7570000290870667,190.42100524902344,0
1,4.4422081656124215,1,1,0,0,1,0,0,0,0,0,-26.935277777777777,-50.68805555555555,0,0,8.847359875474174,0,0,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,1,0,0.11509371917132523,0,0.7480000257492065,204.25100708007812,0
1,3.52,1,1,0,0,0,0,0,0,1,0,-26.935277777777777,-50.68805555555555,1,1,10.001566622695764,17.797584818861413,4.4422081656124215,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,1,10.239995502805316,0.11509371917132523,0,0.7480000257492065,204.25100708007812,0
0,2.25,0,1,0,0,0,0,0,0,0,1,-26.761111111111113,-53.17777777777778,0,0,10.55536993221822,18.275461040039875,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1966,1,0,11.468832501659605,0.3701421800947867,0,0.7950000166893005,280.510009765625,0.6931471805599453
1,3.89,0,1,1,0,0,0,0,0,0,0,-26.609722222222224,-49.009166666666665,1,0,10.059294003674328,13.52808988764045,2.932584269662921,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962,1,0,8.517393171418904,0.3251209854817422,0,0.7459999918937683,156.85299682617187,0
1,2.932584269662921,0,1,0,0,0,0,0,0,0,1,-26.609722222222224,-49.009166666666665,1,1,9.093806555720231,32.48019500304692,5.533211456429007,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1962,1,0,0,0.3251209854817422,0,0.7459999918937683,156.85299682617187,0
0,2.2600963319748058,0,1,0,0,0,0,0,0,0,1,-26.935,-52.81333333333333,1,0,7.900636613018005,23.046225473894246,2.560691719321583,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963,1,0,0,0.17243228747653527,0,0.8149999976158142,283.6340026855469,0
0,3.08513794126372,0,1,0,0,1,0,0,0,0,0,-27.0675,-53.16111111111111,1,0,9.221577003902171,10.651208148228411,1.430274135876043,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1963,1,0,0,0.321147309956064,0,0.7369999885559082,164.9250030517578,0
0,5.153901216893344,1,1,1,0,0,0,0,0,0,0,-26.61888888888889,-53.67527777777777,0,0,7.935229539816907,16.88048615800135,0,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0.30405631914180353,0,0.7889999747276306,219.5919952392578,0.6931471805599453
0,6.72,1,1,0,0,0,0,0,0,1,0,-26.61888888888889,-53.67527777777777,1,1,9.098067129493398,12.455261274158913,5.153901216893344,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,0,9.48910782703839,0.30405631914180353,0,0.7889999747276306,219.5919952392578,0.6931471805599453
0,5.65102445472571,1,1,0,0,0,0,0,0,0,0,-27.489722222222223,-50.38055555555555,0,0,8.014996894348302,12.926907117778487,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1966,0,0,0,0.21553884711779447,0,0.7269999980926514,180.95799255371094,0
1,4.69,1,1,0,0,0,0,0,0,0,0,-27.489722222222223,-50.38055555555555,1,1,8.854950316500325,22.075346992729678,5.65102445472571,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1966,0,0,11.39954901852268,0.21553884711779447,0,0.7269999980926514,180.95799255371094,0
0,2.22117202268431,0,1,0,0,0,0,0,0,0,1,-29.1975,-49.95027777777778,0,0,8.350429973538136,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1961,1,0,0,0.23176470588235293,0,0.7630000114440918,220.0070037841797,0
0,0.56,0,1,0,0,0,0,0,0,0,0,-29.1975,-49.95027777777778,1,0,9.590282522853261,14.224952741020793,2.22117202268431,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1961,0,1,9.599066156080049,0.23176470588235293,0,0.7630000114440918,220.0070037841797,0
0,5.152086771987738,1,1,0,0,0,0,0,0,1,0,-27.04277777777778,-49.62138888888889,1,1,9.045701550034536,21.019108280254777,4.830148619957537,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,0,1,0,0.1799683472756048,0,0.8100000023841858,303.29998779296875,0.6931471805599453
0,1.838838135394706,0,1,0,0,0,0,0,1,0,0,-26.965833333333332,-50.41833333333333,0,0,9.052282067317908,4.352617079889807,0,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0.2841125449545166,0,0.7459999918937683,185.20599365234375,0
0,4.27,1,1,0,0,1,0,0,0,0,0,-26.619722222222222,-53.197222222222216,0,0,8.776475789346321,11.85031185031185,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1973,0,1,10.668978650219241,0.33763654419066536,0,0.7450000047683716,172.91000366210937,0
0,2.08,0,1,1,0,0,0,0,0,0,0,-27.274166666666666,-48.84,1,0,10.685355065655601,30.869363086936307,3.1799163179916317,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,1,0,9.692828247710418,0.4704023593848747,0,0.8109999895095825,204.13800048828125,1.0986122886681098
0,1.29,0,1,0,0,0,0,0,0,0,1,-27.270555555555553,-48.85027777777778,1,0,10.685355065655601,10.96234309623431,1.6364481636448165,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1962,1,0,11.957617696467539,0.4704023593848747,0,0.8109999895095825,204.13800048828125,1.0986122886681098
0,6.61,1,1,0,0,0,0,1,0,0,0,-27.09611111111111,-53.594166666666666,0,0,9.428833125074965,2.265705458290422,0,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1956,1,0,10.567001988120833,0.09428794992175274,0,0.7870000004768372,249.46499633789062,0
0,2.67,0,1,0,0,0,0,0,0,0,1,-26.459722222222222,-53.4825,0,0,10.213909111957399,39.944040290990486,0,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1967,1,0,10.076817556202622,0.3089048672566372,0,0.8040000200271606,244.75599670410156,0
0,2.67,1,1,0,0,0,0,0,0,0,1,-26.355833333333333,-52.853611111111114,0,0,10.57793599628853,23.740128633070096,0,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1978,1,0,12.17911107705512,0.31930060524546067,0,0.7960000038146973,273.9410095214844,0.6931471805599453
0,3.7524687294272545,1,1,0,0,0,0,0,1,0,0,-28.325833333333332,-49.677499999999995,1,1,8.712101863715663,27.085106382978722,4.808510638297872,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968,1,0,0,0.1735781990521327,0.5281535648994515,0.824999988079071,330.7720031738281,1.0986122886681098
0,1.6790123456790123,0,1,0,0,0,0,0,1,0,0,-28.005555555555556,-49.589444444444446,0,0,8.711937268208748,6.818181818181818,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1974,0,0,0,0.12675671987992904,0,0.7850000262260437,219.42300415039062,0
0,8.69,1,1,0,0,0,0,0,0,0,1,-26.8625,-52.15277777777778,0,0,8.827614750837508,17.26689689195856,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,0,1,11.83827897414302,0.25123715264560337,0,0.8040000200271606,291.1910095214844,0
0,2.707749766573296,1,1,0,0,0,0,0,0,0,1,-26.961944444444445,-52.53444444444444,1,0,9.541297427909285,14.239225335344075,1.5556790221446146,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1965,1,0,0,0.3362837374555881,0,0.8090000152587891,310.46099853515625,0
1,1.21,0,1,0,0,0,0,0,0,0,1,-28.246666666666666,-53.76638888888889,0,0,9.223552703448318,16.077702004546396,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1964,1,0,0,0.4566464237516869,0,0.781000018119812,244.30999755859375,0
0,1.0310711554947984,0,1,0,0,0,1,0,0,0,0,-29.783055555555556,-55.79194444444444,1,0,10.672646249502169,1.5639577706849987,0.5475079793763811,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1950,1,0,0,0.31728672780757916,0,0.7929999828338623,270.43701171875,0.6931471805599453
0,4.52132527915065,0,1,0,0,0,0,0,0,0,0,-27.25027777777778,-53.033055555555556,1,1,8.605753368395717,12.485256950294861,3.5720303285593933,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1963,1,0,0,0.31839708561020036,0,0.7139999866485596,140.08399963378906,0
0,0.76,0,1,0,0,1,0,0,0,0,0,-30.91111111111111,-51.5025,0,0,7.824046010856292,55.26700804681785,0,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1962,1,0,0,0.3634651600753296,0,0.7429999709129333,212.64199829101562,0.6931471805599453
1,2.52,0,1,0,1,0,0,0,0,0,0,-32.21944444444445,-53.071111111111115,1,0,10.555552287994843,28.272643946337805,2.9830847429380887,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1967,0,1,10.703266939811954,0.3071280379371666,0,0.7580000162124634,224.38800048828125,0.6931471805599453
0,0.95,0,1,1,0,0,0,0,0,0,0,-31.30888888888889,-54.13194444444444,1,0,12.157874556049926,2.982667004048583,1.211411943319838,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1962,1,0,9.674137279312397,0.36565048078740753,0,0.8019999861717224,295.1990051269531,1.6094379124341003
0,2.9313045424032222,0,1,0,0,0,0,0,1,0,0,-30.237222222222222,-50.23388888888889,0,0,8.404919948933452,2.4220677281901772,0,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1955,0,1,0,0.2664968152866242,0.015816326530612244,0.7919999957084656,301.79400634765625,0.6931471805599453
0,6.78,1,1,0,1,0,0,0,0,0,0,-29.378611111111113,-51.50083333333333,1,1,9.34940642009918,5.849889624724062,5.849889624724062,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1961,0,1,11.995357787034976,0.18337218337218336,0,0.8069999814033508,271.4639892578125,0
0,9,1,1,0,0,0,0,0,0,0,0,-27.616388888888892,-53.74777777777778,1,0,9.009447429596793,16.20253164556962,3.9240506329113924,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1972,0,0,10.308985993422082,0.3208843740663281,0,0.703000009059906,131.63600158691406,0
0,2.869757174392936,1,1,0,0,0,0,0,1,0,0,-30.11722222222222,-51.95444444444445,1,1,9.411728991487363,23.425022182786158,3.504880212954747,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1952,1,0,0,0.3682105263157895,0,0.7549999952316284,220.13400268554687,0
0,4.09,1,1,0,0,0,0,0,0,0,1,-27.770833333333332,-51.66416666666667,1,1,9.142917695658749,24.21734436847787,7.1248650593738745,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1968,1,0,12.049424683420915,0.22568710359408034,0,0.734000027179718,181.56199645996094,0
0,1.81,0,1,0,0,0,0,0,0,0,1,-29.048611111111114,-50.1425,0,0,9.52588077255636,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1979,0,0,0,0.13941120607787275,0,0.7599999904632568,232.5,0
0,6.172185430463576,0,1,0,0,0,0,0,0,0,0,-27.675555555555558,-53.80555555555555,1,1,8.236155661683124,16.374419804022693,5.930892212480661,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1963,1,0,0,0.3796230440967283,0,0.7360000014305115,174.66000366210937,0
0,0.5380728149764558,0,1,0,0,0,0,0,0,0,1,-29.897222222222222,-51.141666666666666,1,0,12.067614852382606,10.307623718234508,0.6577729003052232,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,1,0,0,0.42858403634003894,0.3227474113774519,0.8149999976158142,353.1719970703125,1.0986122886681098
0,0.51,0,1,0,0,0,0,0,0,0,1,-29.897222222222222,-51.141666666666666,1,0,13.147808877235668,21.779028367979787,0.5380728149764558,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1950,0,0,0,0.42858403634003894,0.3227474113774519,0.8149999976158142,353.1719970703125,1.0986122886681098
0,6.31,1,1,0,0,0,0,0,0,0,0,-27.608055555555556,-53.16305555555555,1,1,8.671286726753637,45.835760046592895,8.1537565521258,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1953,0,0,12.682309930111785,0.41553923463471204,0,0.7250000238418579,143.97300720214844,0.6931471805599453
0,1.65016501650165,0,1,0,0,0,0,0,1,0,0,-29.6375,-51.632222222222225,0,0,9.774175816055788,4.651016426458556,0,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1953,1,0,0,0.3752755540085857,0,0.8059999942779541,267.00299072265625,0
0,2.06,0,1,0,0,0,0,0,0,0,1,-29.6375,-51.632222222222225,1,0,10.595408982170255,3.379993171730966,1.65016501650165,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1953,0,1,12.154784614286667,0.3752755540085857,0,0.8059999942779541,267.00299072265625,0
0,3.438267470417504,0,1,0,0,1,0,0,0,0,0,-31.001944444444444,-52.04888888888889,1,0,8.4071550862073,12.064910630291628,3.0338664158043276,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1952,1,0,0,0.18957438500585708,0,0.7549999952316284,191.94400024414062,0.6931471805599453
0,8.063820612332902,1,1,0,1,0,0,0,0,0,0,-27.26527777777778,-53.86416666666667,0,0,7.7488913372555315,58.91472868217054,0,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1957,0,1,0,0.2616279069767442,0,0.7590000033378601,170.19200134277344,0
1,5.8,1,1,0,0,1,0,0,0,0,0,-27.26527777777778,-53.86416666666667,1,1,8.892061625546935,32.77274687365244,8.063820612332902,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1957,0,1,11.951186847493476,0.2616279069767442,0,0.7590000033378601,170.19200134277344,0
0,0.31,0,1,0,0,0,1,0,0,0,0,-29.585555555555555,-51.08527777777778,0,0,10.815207855895522,17.076892456710674,0,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1980,0,0,0,0.40731133987192997,0.3183236736513598,0.8119999766349792,342.2120056152344,1.0986122886681098
0,0.559971098265896,0,1,1,0,0,0,0,0,0,0,-29.999722222222225,-51.30583333333333,1,0,9.717639785965615,11.800141743444366,0.8646350106307583,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1959,0,0,0,0.3724402730375427,0.3816227000665041,0.8029999732971191,265.72698974609375,0
0,6.51,1,1,0,0,0,0,0,0,0,0,-28.498055555555556,-52.57055555555556,0,0,8.878636747430072,0,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1979,0,1,0,0.4249757986447241,0,0.8059999942779541,264.32000732421875,1.0986122886681098
0,6.97,1,1,1,0,0,0,0,0,0,0,-27.390555555555554,-52.57055555555556,0,0,9.197153810172008,10.025542784163473,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1973,1,0,12.25486757159303,0.35436241610738256,0,0.7440000176429749,169.5749969482422,0
